month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201612,12057,"hillsborough, fl",265910,,,5231,,,61,,,1988,,,328,,,0.0315,,,1932,,,0.1813,,,3205,,,129,,,2036,,,382045,,,8487,,,0.6127,,,
201612,12071,"lee, fl",309900,,,8512,,,72,,,2108,,,208,,,0.0169,,,2736,,,0.2053,,,2527,,,169,,,1813,,,480583,,,10968,,,0.2969,,,
201612,12107,"putnam, fl",145900,,,347,,,123,,,64,,,4,,,0.0097,,,48,,,0.0945,,,76,,,97,,,1607,,,203275,,,423,,,0.219,,,
201612,12123,"taylor, fl",129000,,,119,,,106,,,20,,,0,,,0,,,8,,,0.0523,,,8,,,85,,,1520,,,197846,,,129,,,0.0672,,,
201612,12059,"holmes, fl",132000,,,75,,,130,,,8,,,0,,,0,,,8,,,0.0879,,,1,,,83,,,1720,,,169234,,,76,,,0.0133,,,
201612,12023,"columbia, fl",169900,,,297,,,100,,,60,,,0,,,0,,,36,,,0.0933,,,29,,,96,,,1837,,,214776,,,329,,,0.0976,,,
201612,12105,"polk, fl",199900,,,3286,,,74,,,964,,,124,,,0.0221,,,904,,,0.1614,,,1345,,,107,,,1861,,,238595,,,4636,,,0.4093,,,
201612,12037,"franklin, fl",356750,,,273,,,128,,,36,,,0,,,0,,,20,,,0.0704,,,2,,,211,,,1688,,,506408,,,276,,,0.0073,,,
201612,12103,"pinellas, fl",279500,,,5607,,,65,,,1716,,,208,,,0.0206,,,2024,,,0.1959,,,2674,,,170,,,1547,,,461652,,,8273,,,0.4769,,,
201612,12115,"sarasota, fl",366500,,,4562,,,69,,,1208,,,92,,,0.0131,,,1144,,,0.1581,,,1342,,,187,,,1847,,,682223,,,5873,,,0.2942,,,
201612,12081,"manatee, fl",361940,,,2942,,,69,,,764,,,104,,,0.0239,,,840,,,0.1732,,,982,,,171,,,2033,,,529423,,,3927,,,0.3338,,,
201612,12061,"indian river, fl",347000,,,1511,,,80,,,336,,,32,,,0.0145,,,228,,,0.0984,,,469,,,163,,,2063,,,716916,,,1979,,,0.3104,,,
201612,12095,"orange, fl",309000,,,4852,,,75,,,1476,,,240,,,0.0275,,,1508,,,0.1586,,,2776,,,141,,,2133,,,488853,,,7626,,,0.5721,,,
201612,12049,"hardee, fl",158750,,,36,,,92,,,12,,,0,,,0,,,4,,,0.0571,,,16,,,80,,,1684,,,252016,,,49,,,0.4444,,,
201612,12029,"dixie, fl",159450,,,133,,,171,,,16,,,0,,,0,,,8,,,0.0468,,,3,,,115,,,1349,,,203637,,,134,,,0.0226,,,
201612,12039,"gadsden, fl",137950,,,140,,,91,,,28,,,0,,,0,,,8,,,0.0396,,,35,,,77,,,1748,,,231906,,,174,,,0.25,,,
201612,12041,"gilchrist, fl",167500,,,81,,,113,,,12,,,0,,,0,,,8,,,0.0678,,,5,,,111,,,1652,,,241196,,,85,,,0.0617,,,
201612,12109,"st. johns, fl",369900,,,2338,,,94,,,524,,,104,,,0.0285,,,588,,,0.1508,,,992,,,162,,,2320,,,518406,,,3311,,,0.4243,,,
201612,12121,"suwannee, fl",199450,,,150,,,120,,,12,,,0,,,0,,,16,,,0.0909,,,10,,,116,,,1740,,,249070,,,160,,,0.0667,,,
201612,12127,"volusia, fl",249900,,,3507,,,85,,,1036,,,84,,,0.0172,,,676,,,0.1292,,,661,,,136,,,1876,,,346050,,,4162,,,0.1885,,,
201612,12073,"leon, fl",183900,,,1049,,,81,,,296,,,16,,,0.009,,,156,,,0.0875,,,448,,,115,,,1612,,,271577,,,1486,,,0.4271,,,
201612,12083,"marion, fl",187500,,,2288,,,73,,,676,,,12,,,0.004,,,384,,,0.1166,,,225,,,101,,,1806,,,258824,,,2508,,,0.0983,,,
201612,12065,"jefferson, fl",225976,,,69,,,129,,,8,,,0,,,0,,,8,,,0.0976,,,9,,,95,,,2245,,,279107,,,76,,,0.1304,,,
201612,12069,"lake, fl",249606,,,1909,,,75,,,472,,,44,,,0.0142,,,532,,,0.1716,,,717,,,117,,,2101,,,339074,,,2629,,,0.3756,,,
201612,12027,"desoto, fl",238900,,,105,,,88,,,16,,,0,,,0,,,24,,,0.1311,,,33,,,118,,,2035,,,383941,,,138,,,0.3143,,,
201612,12007,"bradford, fl",169450,,,104,,,103,,,28,,,0,,,0,,,16,,,0.1013,,,27,,,92,,,1833,,,199113,,,131,,,0.2596,,,
201612,12085,"martin, fl",399900,,,1430,,,79,,,296,,,16,,,0.0076,,,356,,,0.166,,,423,,,180,,,2190,,,768950,,,1848,,,0.2958,,,
201612,12053,"hernando, fl",179800,,,946,,,63,,,304,,,20,,,0.0125,,,228,,,0.158,,,344,,,94,,,1866,,,221579,,,1294,,,0.3636,,,
201612,12035,"flagler, fl",284990,,,1112,,,86,,,224,,,28,,,0.0167,,,356,,,0.2011,,,367,,,149,,,2042,,,409686,,,1467,,,0.33,,,
201612,12111,"st. lucie, fl",244900,,,2243,,,71,,,632,,,96,,,0.0268,,,736,,,0.1897,,,946,,,127,,,1918,,,294819,,,3190,,,0.4218,,,
201612,12033,"escambia, fl",202225,,,1610,,,85,,,448,,,16,,,0.0089,,,208,,,0.0999,,,13,,,104,,,1817,,,302104,,,1623,,,0.0081,,,
201612,12075,"levy, fl",193250,,,278,,,121,,,44,,,0,,,0,,,20,,,0.0619,,,22,,,120,,,1566,,,908543,,,299,,,0.0791,,,
201612,12003,"baker, fl",223900,,,65,,,86,,,12,,,0,,,0,,,8,,,0.092,,,20,,,114,,,1914,,,270313,,,86,,,0.3077,,,
201612,12133,"washington, fl",149900,,,135,,,100,,,16,,,0,,,0,,,24,,,0.153,,,,,,80,,,1902,,,213488,,,135,,,,,,
201612,12086,"miami-dade, fl",439000,,,20326,,,95,,,3584,,,516,,,0.0173,,,4064,,,0.1392,,,5223,,,345,,,1419,,,1004351,,,25597,,,0.257,,,
201612,12001,"alachua, fl",210500,,,1060,,,90,,,252,,,20,,,0.0156,,,84,,,0.0518,,,289,,,120,,,1796,,,284424,,,1357,,,0.2726,,,
201612,12129,"wakulla, fl",205700,,,176,,,95,,,20,,,8,,,0.0332,,,12,,,0.0463,,,49,,,122,,,1644,,,266380,,,223,,,0.2784,,,
201612,12051,"hendry, fl",199900,,,84,,,74,,,24,,,0,,,0,,,16,,,0.1127,,,27,,,109,,,1893,,,304642,,,113,,,0.3214,,,
201612,12063,"jackson, fl",128450,,,172,,,136,,,36,,,0,,,0,,,16,,,0.0829,,,1,,,75,,,1848,,,172402,,,172,,,0.0058,,,
201612,12117,"seminole, fl",299000,,,1323,,,61,,,512,,,68,,,0.0254,,,484,,,0.1772,,,956,,,138,,,2130,,,381447,,,2278,,,0.7226,,,
201612,12119,"sumter, fl",247700,,,430,,,81,,,104,,,4,,,0.0062,,,104,,,0.1667,,,130,,,153,,,1665,,,320848,,,556,,,0.3023,,,
201612,12093,"okeechobee, fl",137450,,,166,,,88,,,40,,,0,,,0,,,16,,,0.0737,,,13,,,108,,,1373,,,195815,,,180,,,0.0783,,,
201612,12097,"osceola, fl",249000,,,2422,,,82,,,596,,,76,,,0.0213,,,536,,,0.1329,,,942,,,124,,,1960,,,312401,,,3371,,,0.3889,,,
201612,12113,"santa rosa, fl",239088,,,1152,,,82,,,236,,,28,,,0.0202,,,208,,,0.1406,,,,,,113,,,2010,,,317369,,,1152,,,,,,
201612,12043,"glades, fl",169900,,,40,,,122,,,8,,,0,,,0,,,12,,,0.2,,,8,,,123,,,1476,,,259576,,,48,,,0.2,,,
201612,12047,"hamilton, fl",129900,,,39,,,125,,,4,,,0,,,0,,,4,,,0.0741,,,3,,,79,,,1656,,,165676,,,42,,,0.0769,,,
201612,12101,"pasco, fl",220000,,,2666,,,61,,,936,,,156,,,0.0342,,,844,,,0.1831,,,1287,,,115,,,1874,,,262347,,,3977,,,0.4827,,,
201612,12091,"okaloosa, fl",282700,,,1814,,,91,,,380,,,16,,,0.007,,,252,,,0.1107,,,1,,,159,,,1883,,,457186,,,1815,,,0.0006,,,
201612,12055,"highlands, fl",169900,,,685,,,94,,,152,,,4,,,0.0039,,,92,,,0.0941,,,170,,,72,,,2303,,,212292,,,850,,,0.2482,,,
201612,12011,"broward, fl",296500,,,13274,,,72,,,3680,,,396,,,0.0186,,,3616,,,0.1702,,,4258,,,193,,,1400,,,548283,,,17571,,,0.3208,,,
201612,12005,"bay, fl",259000,,,2097,,,102,,,388,,,24,,,0.0103,,,300,,,0.1184,,,2,,,166,,,1516,,,327676,,,2100,,,0.001,,,
201612,12019,"clay, fl",234945,,,883,,,80,,,236,,,32,,,0.0187,,,232,,,0.1359,,,577,,,107,,,2154,,,278443,,,1471,,,0.6535,,,
201612,12089,"nassau, fl",357700,,,739,,,108,,,140,,,32,,,0.0259,,,148,,,0.1197,,,363,,,167,,,2157,,,475464,,,1093,,,0.4912,,,
201612,12013,"calhoun, fl",139900,,,46,,,155,,,4,,,0,,,0,,,4,,,0.0755,,,,,,89,,,1634,,,264779,,,46,,,,,,
201612,12045,"gulf, fl",316950,,,191,,,121,,,24,,,0,,,0,,,16,,,0.0788,,,2,,,201,,,1657,,,419516,,,191,,,0.0105,,,
201612,12021,"collier, fl",499999,,,6793,,,88,,,1276,,,88,,,0.0096,,,1408,,,0.1482,,,1318,,,247,,,2049,,,1046885,,,8113,,,0.194,,,
201612,12079,"madison, fl",165000,,,73,,,102,,,4,,,0,,,0,,,8,,,0.086,,,9,,,81,,,2020,,,310102,,,82,,,0.1233,,,
201612,12099,"palm beach, fl",359000,,,13364,,,74,,,3372,,,348,,,0.0172,,,4416,,,0.2076,,,4499,,,188,,,1795,,,899145,,,17896,,,0.3367,,,
201611,12027,"desoto, fl",236975,,,103,,,77,,,30,,,2,,,0.013,,,16,,,0.0968,,,27,,,116,,,1976,,,343418,,,129,,,0.2634,,,
201611,12121,"suwannee, fl",189375,,,154,,,104,,,26,,,2,,,0.0104,,,16,,,0.0802,,,16,,,107,,,1741,,,235882,,,170,,,0.1042,,,
201611,12011,"broward, fl",299000,,,13071,,,72,,,4086,,,426,,,0.0196,,,3868,,,0.178,,,4620,,,193,,,1405,,,555577,,,17688,,,0.3535,,,
201611,12051,"hendry, fl",202425,,,77,,,84,,,26,,,0,,,0,,,18,,,0.1483,,,24,,,110,,,1889,,,312472,,,101,,,0.3137,,,
201611,12133,"washington, fl",146900,,,138,,,87,,,24,,,0,,,0,,,20,,,0.1263,,,,,,78,,,1898,,,212764,,,138,,,,,,
201611,12033,"escambia, fl",196900,,,1625,,,85,,,438,,,32,,,0.0155,,,314,,,0.1498,,,12,,,103,,,1791,,,297744,,,1637,,,0.0074,,,
201611,12041,"gilchrist, fl",177400,,,78,,,96,,,10,,,0,,,0,,,8,,,0.0866,,,4,,,111,,,1748,,,252647,,,82,,,0.0449,,,
201611,12003,"baker, fl",217900,,,68,,,75,,,20,,,0,,,0,,,18,,,0.171,,,29,,,114,,,2080,,,269525,,,97,,,0.4191,,,
201611,12043,"glades, fl",179875,,,38,,,116,,,8,,,0,,,0,,,4,,,0.0774,,,8,,,126,,,1564,,,277262,,,44,,,0.2,,,
201611,12017,"citrus, fl",199925,,,1149,,,73,,,320,,,14,,,0.0077,,,216,,,0.1155,,,390,,,105,,,1863,,,246835,,,1532,,,0.3394,,,
201611,12021,"collier, fl",499999,,,6340,,,91,,,1490,,,102,,,0.0112,,,1444,,,0.1555,,,1342,,,243,,,2067,,,1051926,,,7680,,,0.2116,,,
201611,12081,"manatee, fl",365905,,,2845,,,67,,,842,,,146,,,0.0309,,,838,,,0.1776,,,1036,,,171,,,2044,,,531962,,,3881,,,0.3642,,,
201611,12085,"martin, fl",399950,,,1387,,,81,,,418,,,28,,,0.0122,,,358,,,0.1557,,,474,,,180,,,2196,,,768641,,,1855,,,0.3415,,,
201611,12001,"alachua, fl",219900,,,1051,,,88,,,392,,,16,,,0.0094,,,150,,,0.0896,,,263,,,121,,,1842,,,293296,,,1310,,,0.2499,,,
201611,12091,"okaloosa, fl",288000,,,1867,,,90,,,446,,,50,,,0.0224,,,288,,,0.1248,,,1,,,162,,,1871,,,465075,,,1868,,,0.0005,,,
201611,12015,"charlotte, fl",269900,,,2051,,,68,,,676,,,48,,,0.014,,,596,,,0.1733,,,675,,,148,,,1821,,,369865,,,2730,,,0.3289,,,
201611,12115,"sarasota, fl",362383,,,4305,,,68,,,1304,,,122,,,0.0173,,,1248,,,0.1774,,,1418,,,186,,,1840,,,675664,,,5723,,,0.3294,,,
201611,12119,"sumter, fl",246870,,,460,,,86,,,100,,,4,,,0.0058,,,122,,,0.1677,,,142,,,154,,,1669,,,316687,,,602,,,0.3087,,,
201611,12123,"taylor, fl",130000,,,109,,,106,,,14,,,0,,,0,,,10,,,0.0771,,,13,,,85,,,1600,,,202433,,,121,,,0.1152,,,
201611,12117,"seminole, fl",298830,,,1452,,,58,,,680,,,82,,,0.0259,,,662,,,0.2095,,,1029,,,138,,,2141,,,383146,,,2476,,,0.7083,,,
201611,12097,"osceola, fl",249450,,,2491,,,79,,,750,,,118,,,0.0277,,,600,,,0.1399,,,1023,,,125,,,1980,,,312796,,,3507,,,0.4108,,,
201611,12005,"bay, fl",259000,,,2189,,,93,,,470,,,54,,,0.021,,,382,,,0.1398,,,1,,,165,,,1521,,,329590,,,2190,,,0.0005,,,
201611,12077,"liberty, fl",163100,,,12,,,100,,,0,,,0,,,0,,,2,,,0.1667,,,2,,,90,,,1772,,,192150,,,12,,,0.1739,,,
201611,12023,"columbia, fl",169900,,,312,,,94,,,70,,,2,,,0.0047,,,38,,,0.0976,,,33,,,95,,,1888,,,209873,,,344,,,0.1043,,,
201611,12067,"lafayette, fl",174675,,,24,,,98,,,4,,,0,,,0,,,2,,,0.05,,,4,,,119,,,1742,,,395904,,,27,,,0.1702,,,
201611,12049,"hardee, fl",157500,,,37,,,99,,,4,,,0,,,0,,,8,,,0.129,,,19,,,83,,,1996,,,250253,,,54,,,0.5205,,,
201611,12111,"st. lucie, fl",243500,,,2204,,,72,,,764,,,100,,,0.0254,,,832,,,0.2117,,,991,,,126,,,1920,,,292402,,,3190,,,0.4495,,,
201611,12107,"putnam, fl",157400,,,359,,,118,,,76,,,0,,,0,,,50,,,0.0908,,,102,,,102,,,1603,,,216744,,,461,,,0.2831,,,
201611,12037,"franklin, fl",360000,,,282,,,126,,,52,,,2,,,0.006,,,26,,,0.0808,,,2,,,215,,,1734,,,517692,,,284,,,0.0071,,,
201611,12071,"lee, fl",309000,,,8260,,,70,,,2392,,,318,,,0.0242,,,2800,,,0.2121,,,2577,,,168,,,1818,,,475452,,,10821,,,0.312,,,
201611,12031,"duval, fl",224950,,,3466,,,68,,,1198,,,82,,,0.012,,,1272,,,0.1816,,,2329,,,115,,,1886,,,330288,,,5792,,,0.672,,,
201611,12009,"brevard, fl",257000,,,2707,,,60,,,1246,,,182,,,0.0329,,,1382,,,0.2493,,,1552,,,137,,,1875,,,348185,,,4266,,,0.5731,,,
201611,12069,"lake, fl",250000,,,1919,,,73,,,522,,,64,,,0.0195,,,612,,,0.1878,,,783,,,118,,,2131,,,340451,,,2696,,,0.408,,,
201611,12113,"santa rosa, fl",238788,,,1192,,,78,,,326,,,32,,,0.0216,,,230,,,0.1565,,,1,,,112,,,2012,,,313971,,,1192,,,0.0008,,,
201611,12039,"gadsden, fl",140200,,,144,,,81,,,26,,,0,,,0,,,24,,,0.1144,,,37,,,81,,,1755,,,234533,,,179,,,0.2569,,,
201611,12073,"leon, fl",186850,,,1081,,,75,,,320,,,12,,,0.0063,,,220,,,0.1169,,,455,,,115,,,1622,,,272804,,,1536,,,0.4211,,,
201611,12089,"nassau, fl",359450,,,768,,,100,,,168,,,36,,,0.028,,,138,,,0.1077,,,363,,,168,,,2156,,,474607,,,1125,,,0.472,,,
201611,12047,"hamilton, fl",129850,,,40,,,115,,,4,,,0,,,0,,,4,,,0.0879,,,5,,,78,,,1681,,,163463,,,44,,,0.1139,,,
201611,12061,"indian river, fl",349575,,,1419,,,82,,,442,,,20,,,0.0086,,,222,,,0.0945,,,500,,,165,,,2062,,,720232,,,1902,,,0.3524,,,
201611,12059,"holmes, fl",132450,,,77,,,109,,,18,,,0,,,0,,,8,,,0.092,,,1,,,84,,,1781,,,168572,,,78,,,0.013,,,
201611,12055,"highlands, fl",169900,,,687,,,91,,,166,,,8,,,0.0079,,,112,,,0.1078,,,180,,,73,,,2291,,,211915,,,869,,,0.2622,,,
201611,12065,"jefferson, fl",220500,,,69,,,118,,,8,,,0,,,0,,,4,,,0.046,,,13,,,94,,,2163,,,273018,,,82,,,0.1812,,,
201611,12095,"orange, fl",304975,,,5156,,,68,,,1858,,,278,,,0.0277,,,1798,,,0.179,,,2941,,,141,,,2130,,,489803,,,8060,,,0.5705,,,
201611,12105,"polk, fl",199900,,,3241,,,69,,,1064,,,144,,,0.0243,,,992,,,0.1675,,,1533,,,106,,,1860,,,239129,,,4761,,,0.4731,,,
201611,12053,"hernando, fl",174900,,,967,,,57,,,374,,,26,,,0.0151,,,288,,,0.167,,,376,,,94,,,1893,,,220127,,,1336,,,0.3883,,,
201611,12086,"miami-dade, fl",439000,,,20059,,,95,,,3874,,,500,,,0.017,,,4530,,,0.1542,,,5534,,,345,,,1419,,,996197,,,25614,,,0.2759,,,
201611,12029,"dixie, fl",156975,,,131,,,155,,,18,,,0,,,0,,,10,,,0.064,,,2,,,114,,,1351,,,203167,,,132,,,0.0153,,,
201611,12129,"wakulla, fl",212475,,,180,,,95,,,40,,,0,,,0,,,22,,,0.0763,,,54,,,122,,,1658,,,255758,,,233,,,0.2981,,,
201611,12125,"union, fl",173875,,,28,,,98,,,10,,,0,,,0,,,4,,,0.0784,,,6,,,104,,,1699,,,222942,,,33,,,0.2,,,
201611,12083,"marion, fl",188723,,,2254,,,71,,,670,,,24,,,0.0076,,,428,,,0.1357,,,254,,,101,,,1800,,,257708,,,2500,,,0.1127,,,
201611,12093,"okeechobee, fl",136950,,,154,,,110,,,30,,,0,,,0,,,16,,,0.0726,,,11,,,107,,,1370,,,208965,,,164,,,0.0717,,,
201611,12019,"clay, fl",234450,,,956,,,73,,,248,,,22,,,0.012,,,270,,,0.1471,,,585,,,107,,,2166,,,281889,,,1539,,,0.6117,,,
201611,12087,"monroe, fl",599000,,,1492,,,108,,,276,,,8,,,0.0039,,,230,,,0.1129,,,270,,,452,,,1401,,,1039622,,,1754,,,0.1806,,,
201611,12075,"levy, fl",189400,,,272,,,107,,,50,,,0,,,0,,,20,,,0.0578,,,26,,,118,,,1580,,,241074,,,298,,,0.0958,,,
201611,12035,"flagler, fl",296450,,,1095,,,86,,,284,,,74,,,0.0417,,,252,,,0.1451,,,359,,,151,,,2045,,,413810,,,1446,,,0.3279,,,
201611,12079,"madison, fl",169450,,,75,,,97,,,2,,,0,,,0,,,6,,,0.0711,,,10,,,83,,,2028,,,306117,,,85,,,0.1333,,,
201611,12131,"walton, fl",505000,,,2065,,,101,,,382,,,80,,,0.0327,,,278,,,0.1135,,,1,,,295,,,2037,,,963002,,,2065,,,0.0005,,,
201611,12013,"calhoun, fl",139250,,,49,,,138,,,4,,,0,,,0,,,0,,,0,,,,,,86,,,1629,,,255387,,,49,,,,,,
201611,12109,"st. johns, fl",373400,,,2447,,,88,,,576,,,64,,,0.016,,,516,,,0.1278,,,1007,,,161,,,2358,,,524597,,,3440,,,0.4114,,,
201611,12101,"pasco, fl",220000,,,2627,,,60,,,1058,,,122,,,0.0245,,,1026,,,0.1969,,,1470,,,113,,,1870,,,259893,,,4090,,,0.5595,,,
201611,12127,"volusia, fl",245000,,,3572,,,76,,,1128,,,68,,,0.0126,,,976,,,0.1802,,,692,,,134,,,1864,,,338278,,,4259,,,0.1938,,,
201611,12099,"palm beach, fl",362000,,,13071,,,72,,,3864,,,378,,,0.0175,,,4604,,,0.214,,,4717,,,188,,,1802,,,890439,,,17755,,,0.3608,,,
201611,12063,"jackson, fl",139949,,,181,,,129,,,24,,,0,,,0,,,18,,,0.0889,,,1,,,76,,,1841,,,175243,,,182,,,0.0055,,,
201611,12045,"gulf, fl",319225,,,196,,,112,,,34,,,0,,,0,,,30,,,0.1221,,,1,,,198,,,1680,,,416091,,,196,,,0.0051,,,
201611,12007,"bradford, fl",169900,,,108,,,120,,,18,,,0,,,0,,,22,,,0.1392,,,33,,,94,,,1749,,,197381,,,142,,,0.307,,,
201611,12057,"hillsborough, fl",269450,,,5252,,,60,,,2204,,,446,,,0.0403,,,2318,,,0.2094,,,3568,,,129,,,2072,,,385671,,,8817,,,0.6793,,,
201611,12103,"pinellas, fl",279900,,,5661,,,60,,,2264,,,198,,,0.0182,,,2360,,,0.2169,,,2937,,,169,,,1549,,,458089,,,8582,,,0.5189,,,
201610,12081,"manatee, fl",365000,,,2653,,,75,,,896,,,64,,,0.0143,,,652,,,0.1409,,,1077,,,171,,,2049,,,532106,,,3739,,,0.406,,,
201610,12061,"indian river, fl",345000,,,1330,,,91,,,344,,,24,,,0.0105,,,244,,,0.1099,,,509,,,162,,,2064,,,719584,,,1826,,,0.3827,,,
201610,12113,"santa rosa, fl",235000,,,1204,,,79,,,400,,,44,,,0.0265,,,216,,,0.1382,,,2,,,112,,,2017,,,314563,,,1204,,,0.0017,,,
201610,12019,"clay, fl",232000,,,1015,,,68,,,292,,,16,,,0.0083,,,324,,,0.1636,,,624,,,106,,,2165,,,279342,,,1641,,,0.6148,,,
201610,12067,"lafayette, fl",169000,,,27,,,118,,,4,,,0,,,0,,,12,,,0.3,,,3,,,110,,,1776,,,347572,,,30,,,0.1111,,,
201610,12029,"dixie, fl",158950,,,139,,,128,,,16,,,0,,,0,,,12,,,0.0828,,,3,,,113,,,1312,,,193925,,,142,,,0.0216,,,
201610,12045,"gulf, fl",325000,,,200,,,109,,,28,,,0,,,0,,,24,,,0.1101,,,1,,,199,,,1700,,,418021,,,201,,,0.005,,,
201610,12039,"gadsden, fl",142250,,,141,,,95,,,32,,,0,,,0,,,16,,,0.0755,,,47,,,83,,,1738,,,235785,,,187,,,0.3333,,,
201610,12089,"nassau, fl",359000,,,789,,,93,,,156,,,48,,,0.0375,,,96,,,0.0749,,,372,,,168,,,2151,,,472987,,,1142,,,0.4715,,,
201610,12013,"calhoun, fl",140700,,,53,,,128,,,8,,,0,,,0,,,4,,,0.069,,,,,,86,,,1631,,,243153,,,53,,,,,,
201610,12117,"seminole, fl",299900,,,1492,,,57,,,664,,,36,,,0.0111,,,548,,,0.1649,,,1095,,,138,,,2172,,,380989,,,2569,,,0.7339,,,
201610,12023,"columbia, fl",170000,,,313,,,96,,,72,,,4,,,0.0096,,,52,,,0.1244,,,31,,,95,,,1916,,,222929,,,344,,,0.099,,,
201610,12017,"citrus, fl",199700,,,1130,,,75,,,356,,,12,,,0.0062,,,180,,,0.0936,,,410,,,103,,,1867,,,246637,,,1536,,,0.3628,,,
201610,12063,"jackson, fl",128500,,,187,,,125,,,36,,,0,,,0,,,24,,,0.1053,,,2,,,75,,,1837,,,171181,,,189,,,0.0107,,,
201610,12131,"walton, fl",505000,,,2071,,,105,,,352,,,48,,,0.0199,,,324,,,0.1365,,,1,,,294,,,2024,,,955099,,,2071,,,0.0005,,,
201610,12041,"gilchrist, fl",182400,,,73,,,95,,,24,,,0,,,0,,,4,,,0.0476,,,5,,,114,,,1767,,,263205,,,78,,,0.0685,,,
201610,12095,"orange, fl",312903,,,5255,,,66,,,1900,,,184,,,0.018,,,1712,,,0.1692,,,2982,,,142,,,2168,,,503325,,,8220,,,0.5675,,,
201610,12059,"holmes, fl",135000,,,78,,,116,,,12,,,0,,,0,,,4,,,0.0449,,,1,,,85,,,1772,,,171320,,,79,,,0.0128,,,
201610,12123,"taylor, fl",135000,,,111,,,89,,,16,,,0,,,0,,,12,,,0.0741,,,14,,,86,,,1574,,,202226,,,125,,,0.1261,,,
201610,12127,"volusia, fl",247700,,,3615,,,72,,,1080,,,92,,,0.0176,,,844,,,0.1566,,,747,,,135,,,1873,,,339400,,,4341,,,0.2066,,,
201610,12053,"hernando, fl",174900,,,951,,,60,,,436,,,24,,,0.0134,,,264,,,0.1492,,,402,,,93,,,1860,,,217272,,,1333,,,0.4227,,,
201610,12083,"marion, fl",189500,,,2234,,,71,,,724,,,12,,,0.0036,,,400,,,0.1235,,,279,,,100,,,1820,,,258774,,,2514,,,0.1249,,,
201610,12105,"polk, fl",199900,,,3192,,,67,,,1008,,,120,,,0.0211,,,876,,,0.1507,,,1606,,,106,,,1861,,,241282,,,4796,,,0.5031,,,
201610,12073,"leon, fl",185000,,,1124,,,72,,,352,,,24,,,0.0122,,,244,,,0.1288,,,458,,,114,,,1646,,,273788,,,1576,,,0.4075,,,
201610,12071,"lee, fl",299900,,,7590,,,78,,,2272,,,300,,,0.0243,,,2648,,,0.2101,,,2703,,,166,,,1808,,,467773,,,10267,,,0.3561,,,
201610,12087,"monroe, fl",598000,,,1453,,,117,,,272,,,4,,,0.0022,,,188,,,0.095,,,298,,,443,,,1408,,,969811,,,1733,,,0.2051,,,
201610,12103,"pinellas, fl",279500,,,5450,,,63,,,2180,,,128,,,0.0119,,,1852,,,0.1697,,,3115,,,169,,,1550,,,458858,,,8587,,,0.5716,,,
201610,12133,"washington, fl",147500,,,145,,,83,,,28,,,0,,,0,,,36,,,0.2057,,,,,,80,,,1888,,,208739,,,145,,,,,,
201610,12091,"okaloosa, fl",295000,,,1907,,,89,,,456,,,28,,,0.0125,,,364,,,0.1497,,,1,,,164,,,1874,,,463269,,,1907,,,0.0005,,,
201610,12085,"martin, fl",399900,,,1334,,,86,,,380,,,24,,,0.0108,,,384,,,0.1754,,,308,,,180,,,2201,,,769752,,,1615,,,0.2309,,,
201610,12057,"hillsborough, fl",271500,,,5270,,,58,,,2192,,,288,,,0.0261,,,1888,,,0.1695,,,3612,,,129,,,2087,,,384484,,,8879,,,0.6854,,,
201610,12115,"sarasota, fl",364900,,,3923,,,78,,,1276,,,112,,,0.0164,,,900,,,0.1324,,,1499,,,187,,,1842,,,675543,,,5450,,,0.3821,,,
201610,12099,"palm beach, fl",360000,,,12437,,,75,,,3516,,,400,,,0.0189,,,4440,,,0.2112,,,5054,,,188,,,1807,,,872988,,,17463,,,0.4064,,,
201610,12101,"pasco, fl",223450,,,2593,,,58,,,1064,,,104,,,0.0196,,,812,,,0.1545,,,1510,,,113,,,1908,,,262068,,,4114,,,0.5823,,,
201610,12121,"suwannee, fl",185000,,,157,,,102,,,24,,,4,,,0.0201,,,24,,,0.1218,,,16,,,106,,,1737,,,233534,,,173,,,0.1019,,,
201610,12049,"hardee, fl",150000,,,43,,,100,,,8,,,0,,,0,,,4,,,0.0541,,,17,,,80,,,2213,,,258544,,,58,,,0.3953,,,
201610,12111,"st. lucie, fl",240293,,,2104,,,69,,,692,,,84,,,0.0223,,,752,,,0.1983,,,979,,,126,,,1915,,,291250,,,3051,,,0.4653,,,
201610,12037,"franklin, fl",362900,,,272,,,127,,,40,,,0,,,0,,,24,,,0.0752,,,6,,,217,,,1684,,,527863,,,276,,,0.0221,,,
